timestamp;buyer;seller;symbol;currency;price;quantity
0;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;6
400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;8
2700;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;11999;8
2900;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12009;12
3600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;3
4200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;2
4800;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12007;4
5000;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;11999;5
5700;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12002;5
7600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;5
9400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;2
9600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;6
9900;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12006;8
10000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;8
12100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;5
12600;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12008;3
13900;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12020;12
13900;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12023;15
14000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;3
14400;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;12016;8
15100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;2
15100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;8
15500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;10
18500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;6
19800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;4
23900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;4
24300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;4
24600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;3
28000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;4
32800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;4
34000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;7
36500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;3
37900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;4
38400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;3
39900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;7
41500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;5
45200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;6
50900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;5
53800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;8
54600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9989;6
58400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9988;3
59700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;3
60300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;9
62000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;6
63700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9990;2
64900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;4
65300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9986;2
65500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;8
68000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;3
76300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;6
76500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;5
76500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;8
79000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;5
83700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;2
85500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9989;7
85700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;8
85900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9987;5
87800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;5
87900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;5
88300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;2
89700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;9
90200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;10
90700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;2
90800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;6
93000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;8
95900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;3
96900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;6
96900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;8
98700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;4
105900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;5
107200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;3
111600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;5
114700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;3
116100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;8
117600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;3
121500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;5
122000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;10
122300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;5
124500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;2
126400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;6
126500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;6
126800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;4
127800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;2
130300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;2
131000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;9
131400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;2
132400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;5
137700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;3
139400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;6
139400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;5
142000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;2
142200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;6
146700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;6
153200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;5
