timestamp;buyer;seller;symbol;currency;price;quantity
1100;;SUBMISSION;TOMATOES;SEASHELLS;5007;8
1500;;SUBMISSION;TOMATOES;SEASHELLS;5008;8
3200;SUBMISSION;;EMERALDS;SEASHELLS;9993;8
3400;;SUBMISSION;TOMATOES;SEASHELLS;5008;2
5000;SUBMISSION;;EMERALDS;SEASHELLS;9993;7
5700;;SUBMISSION;TOMATOES;SEASHELLS;5003;8
7000;;SUBMISSION;TOMATOES;SEASHELLS;5009;4
9600;SUBMISSION;;TOMATOES;SEASHELLS;5000;5
9900;SUBMISSION;;TOMATOES;SEASHELLS;5001;4
13700;;SUBMISSION;TOMATOES;SEASHELLS;5006;5
13900;SUBMISSION;;TOMATOES;SEASHELLS;5004;6
16400;SUBMISSION;;TOMATOES;SEASHELLS;4997;2
17900;;SUBMISSION;TOMATOES;SEASHELLS;5008;2
20400;SUBMISSION;;TOMATOES;SEASHELLS;4999;4
22200;;SUBMISSION;TOMATOES;SEASHELLS;5004;3
22600;;SUBMISSION;TOMATOES;SEASHELLS;4998;7
23500;SUBMISSION;;TOMATOES;SEASHELLS;4990;3
24600;;SUBMISSION;TOMATOES;SEASHELLS;5001;5
26100;SUBMISSION;;TOMATOES;SEASHELLS;4989;2
26800;SUBMISSION;;TOMATOES;SEASHELLS;4994;6
27400;;SUBMISSION;TOMATOES;SEASHELLS;4995;11
28900;;SUBMISSION;TOMATOES;SEASHELLS;4994;6
30000;SUBMISSION;;TOMATOES;SEASHELLS;4988;7
31400;;SUBMISSION;EMERALDS;SEASHELLS;10007;3
33200;SUBMISSION;;TOMATOES;SEASHELLS;4989;8
34700;;SUBMISSION;TOMATOES;SEASHELLS;4997;4
36400;SUBMISSION;;TOMATOES;SEASHELLS;4987;2
36700;SUBMISSION;;TOMATOES;SEASHELLS;4986;2
39400;SUBMISSION;;TOMATOES;SEASHELLS;4979;2
39900;SUBMISSION;;EMERALDS;SEASHELLS;9993;7
42400;SUBMISSION;;EMERALDS;SEASHELLS;9993;5
43500;;SUBMISSION;TOMATOES;SEASHELLS;4983;8
43900;;SUBMISSION;TOMATOES;SEASHELLS;4988;5
45600;;SUBMISSION;TOMATOES;SEASHELLS;4983;7
46600;SUBMISSION;;TOMATOES;SEASHELLS;4982;9
51300;SUBMISSION;;EMERALDS;SEASHELLS;9993;7
52800;;SUBMISSION;TOMATOES;SEASHELLS;4993;4
53100;;SUBMISSION;TOMATOES;SEASHELLS;4994;2
53600;;SUBMISSION;TOMATOES;SEASHELLS;4995;2
54400;SUBMISSION;;TOMATOES;SEASHELLS;4984;3
55300;SUBMISSION;;EMERALDS;SEASHELLS;9993;6
55700;SUBMISSION;;EMERALDS;SEASHELLS;9993;4
56500;SUBMISSION;;TOMATOES;SEASHELLS;4985;9
59700;;SUBMISSION;TOMATOES;SEASHELLS;4992;5
61400;;SUBMISSION;TOMATOES;SEASHELLS;4990;6
62700;SUBMISSION;;EMERALDS;SEASHELLS;9993;8
64100;SUBMISSION;;TOMATOES;SEASHELLS;4985;4
66100;;SUBMISSION;TOMATOES;SEASHELLS;4990;8
66700;;SUBMISSION;EMERALDS;SEASHELLS;10007;7
67300;SUBMISSION;;EMERALDS;SEASHELLS;9993;7
70500;SUBMISSION;;TOMATOES;SEASHELLS;4987;3
70600;;SUBMISSION;TOMATOES;SEASHELLS;4992;2
71200;;SUBMISSION;TOMATOES;SEASHELLS;4992;2
73500;SUBMISSION;;TOMATOES;SEASHELLS;4983;3
73700;SUBMISSION;;EMERALDS;SEASHELLS;9993;3
74200;;SUBMISSION;TOMATOES;SEASHELLS;4995;3
75000;;SUBMISSION;TOMATOES;SEASHELLS;4990;11
75200;SUBMISSION;;TOMATOES;SEASHELLS;4983;4
77200;;SUBMISSION;TOMATOES;SEASHELLS;4990;10
78300;;SUBMISSION;TOMATOES;SEASHELLS;4996;5
79100;SUBMISSION;;TOMATOES;SEASHELLS;4985;5
80300;SUBMISSION;;TOMATOES;SEASHELLS;4986;3
80400;SUBMISSION;;EMERALDS;SEASHELLS;9993;3
80800;SUBMISSION;;TOMATOES;SEASHELLS;4990;9
80900;SUBMISSION;;TOMATOES;SEASHELLS;4985;2
81000;SUBMISSION;;TOMATOES;SEASHELLS;4985;4
81400;SUBMISSION;;TOMATOES;SEASHELLS;4985;5
83800;SUBMISSION;;EMERALDS;SEASHELLS;9993;7
84500;SUBMISSION;;TOMATOES;SEASHELLS;4980;3
84600;;SUBMISSION;TOMATOES;SEASHELLS;4987;6
85500;SUBMISSION;;TOMATOES;SEASHELLS;4978;2
86000;;SUBMISSION;TOMATOES;SEASHELLS;4990;5
87200;;SUBMISSION;TOMATOES;SEASHELLS;4984;9
