timestamp;buyer;seller;symbol;currency;price;quantity
0;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9966;13
0;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9968;6
0;SUBMISSION;;VEV_5400;SEASHELLS;17;22
100;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9969;15
100;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9971;14
100;SUBMISSION;;VEV_5400;SEASHELLS;17;19
200;SUBMISSION;;VEV_5400;SEASHELLS;17;5
700;SUBMISSION;;VEV_5400;SEASHELLS;17;21
2600;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9967;10
2600;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9969;7
4200;;SUBMISSION;VEV_5500;SEASHELLS;8;22
4300;;SUBMISSION;VEV_5500;SEASHELLS;8;26
4900;;SUBMISSION;VEV_5500;SEASHELLS;8;17
5200;;SUBMISSION;VELVETFRUIT_EXTRACT;SEASHELLS;5251;18
6100;Mark 55;SUBMISSION;VELVETFRUIT_EXTRACT;SEASHELLS;5254;3
6100;;SUBMISSION;VEV_5500;SEASHELLS;8;28
9400;SUBMISSION;;VELVETFRUIT_EXTRACT;SEASHELLS;5244;14
9400;SUBMISSION;Mark 49;VELVETFRUIT_EXTRACT;SEASHELLS;5244;8
10300;SUBMISSION;;VELVETFRUIT_EXTRACT;SEASHELLS;5242;13
10400;SUBMISSION;;VELVETFRUIT_EXTRACT;SEASHELLS;5240;12
10400;SUBMISSION;Mark 49;VELVETFRUIT_EXTRACT;SEASHELLS;5240;12
11800;;SUBMISSION;VEV_5200;SEASHELLS;92;28
12800;SUBMISSION;;VELVETFRUIT_EXTRACT;SEASHELLS;5241;3
12900;SUBMISSION;;VELVETFRUIT_EXTRACT;SEASHELLS;5242;1
13100;SUBMISSION;;VELVETFRUIT_EXTRACT;SEASHELLS;5242;2
13200;SUBMISSION;;VELVETFRUIT_EXTRACT;SEASHELLS;5242;1
13300;SUBMISSION;;VELVETFRUIT_EXTRACT;SEASHELLS;5241;4
13400;SUBMISSION;;VELVETFRUIT_EXTRACT;SEASHELLS;5241;5
13500;SUBMISSION;;VELVETFRUIT_EXTRACT;SEASHELLS;5241;4
13600;SUBMISSION;;VELVETFRUIT_EXTRACT;SEASHELLS;5239;8
13700;SUBMISSION;;VELVETFRUIT_EXTRACT;SEASHELLS;5241;4
