timestamp;buyer;seller;symbol;currency;price;quantity
1100;;SUBMISSION;TOMATOES;SEASHELLS;5007;8
1500;;SUBMISSION;TOMATOES;SEASHELLS;5008;8
5700;;SUBMISSION;TOMATOES;SEASHELLS;5003;8
13700;;SUBMISSION;TOMATOES;SEASHELLS;5006;5
13900;SUBMISSION;;TOMATOES;SEASHELLS;5004;6
20400;SUBMISSION;;TOMATOES;SEASHELLS;4999;4
22600;;SUBMISSION;TOMATOES;SEASHELLS;4998;7
26800;SUBMISSION;;TOMATOES;SEASHELLS;4994;6
27400;;SUBMISSION;TOMATOES;SEASHELLS;4995;11
28900;;SUBMISSION;TOMATOES;SEASHELLS;4994;6
30000;SUBMISSION;;TOMATOES;SEASHELLS;4988;7
33200;SUBMISSION;;TOMATOES;SEASHELLS;4989;8
43500;;SUBMISSION;TOMATOES;SEASHELLS;4983;8
45600;;SUBMISSION;TOMATOES;SEASHELLS;4983;7
46600;SUBMISSION;;TOMATOES;SEASHELLS;4982;9
56500;SUBMISSION;;TOMATOES;SEASHELLS;4985;9
61400;;SUBMISSION;TOMATOES;SEASHELLS;4990;6
66100;;SUBMISSION;TOMATOES;SEASHELLS;4990;8
70500;SUBMISSION;;TOMATOES;SEASHELLS;4987;3
75000;;SUBMISSION;TOMATOES;SEASHELLS;4990;11
77200;;SUBMISSION;TOMATOES;SEASHELLS;4990;10
78500;;SUBMISSION;TOMATOES;SEASHELLS;4991;9
80800;SUBMISSION;;TOMATOES;SEASHELLS;4990;9
84600;;SUBMISSION;TOMATOES;SEASHELLS;4987;6
87200;;SUBMISSION;TOMATOES;SEASHELLS;4984;3
91000;SUBMISSION;;TOMATOES;SEASHELLS;4979;5
94000;;SUBMISSION;TOMATOES;SEASHELLS;4978;5
95800;SUBMISSION;;TOMATOES;SEASHELLS;4982;9
97400;;SUBMISSION;TOMATOES;SEASHELLS;4985;6
99400;SUBMISSION;;TOMATOES;SEASHELLS;4986;10
105400;;SUBMISSION;TOMATOES;SEASHELLS;4988;11
106100;SUBMISSION;;TOMATOES;SEASHELLS;4985;12
106400;SUBMISSION;;TOMATOES;SEASHELLS;4986;6
113000;;SUBMISSION;TOMATOES;SEASHELLS;4993;8
117600;;SUBMISSION;TOMATOES;SEASHELLS;4998;8
118600;;SUBMISSION;TOMATOES;SEASHELLS;4996;4
122500;SUBMISSION;;TOMATOES;SEASHELLS;4995;8
127600;;SUBMISSION;TOMATOES;SEASHELLS;4993;5
129400;;SUBMISSION;TOMATOES;SEASHELLS;4994;3
135900;SUBMISSION;;TOMATOES;SEASHELLS;4991;9
136300;;SUBMISSION;TOMATOES;SEASHELLS;4995;5
138600;SUBMISSION;;TOMATOES;SEASHELLS;4994;2
140200;SUBMISSION;;TOMATOES;SEASHELLS;4991;6
141300;SUBMISSION;;TOMATOES;SEASHELLS;4994;10
141700;;SUBMISSION;TOMATOES;SEASHELLS;4997;10
141800;;SUBMISSION;TOMATOES;SEASHELLS;4997;12
144300;SUBMISSION;;TOMATOES;SEASHELLS;4992;7
151600;;SUBMISSION;TOMATOES;SEASHELLS;4990;5
152900;;SUBMISSION;TOMATOES;SEASHELLS;4990;2
156600;SUBMISSION;;TOMATOES;SEASHELLS;4988;10
159400;;SUBMISSION;TOMATOES;SEASHELLS;4984;8
160700;SUBMISSION;;TOMATOES;SEASHELLS;4983;9
163200;;SUBMISSION;TOMATOES;SEASHELLS;4983;8
167900;SUBMISSION;;TOMATOES;SEASHELLS;4986;7
171100;SUBMISSION;;TOMATOES;SEASHELLS;4987;10
174700;;SUBMISSION;TOMATOES;SEASHELLS;4992;6
180800;SUBMISSION;;TOMATOES;SEASHELLS;4987;8
182300;;SUBMISSION;TOMATOES;SEASHELLS;4991;10
183700;;SUBMISSION;TOMATOES;SEASHELLS;4990;6
189200;;SUBMISSION;TOMATOES;SEASHELLS;4994;6
198700;SUBMISSION;;TOMATOES;SEASHELLS;4994;5
202600;;SUBMISSION;TOMATOES;SEASHELLS;4997;5
215200;SUBMISSION;;TOMATOES;SEASHELLS;4995;11
217300;SUBMISSION;;TOMATOES;SEASHELLS;4993;12
221000;;SUBMISSION;TOMATOES;SEASHELLS;4986;7
226200;SUBMISSION;;TOMATOES;SEASHELLS;4988;11
231600;;SUBMISSION;TOMATOES;SEASHELLS;4982;7
235200;SUBMISSION;;TOMATOES;SEASHELLS;4981;7
240300;;SUBMISSION;TOMATOES;SEASHELLS;4985;8
250700;SUBMISSION;;TOMATOES;SEASHELLS;4983;9
253300;;SUBMISSION;TOMATOES;SEASHELLS;4986;6
253500;SUBMISSION;;TOMATOES;SEASHELLS;4984;9
255400;SUBMISSION;;TOMATOES;SEASHELLS;4985;11
