timestamp;buyer;seller;symbol;currency;price;quantity
0;;SUBMISSION;VELVETFRUIT_EXTRACT;SEASHELLS;5293;52
1100;;SUBMISSION;VEV_5000;SEASHELLS;296;2
1400;;SUBMISSION;VEV_5000;SEASHELLS;296;3
3100;;SUBMISSION;VEV_5000;SEASHELLS;291;26
3100;;SUBMISSION;VEV_5100;SEASHELLS;197;2
3200;;SUBMISSION;VEV_5000;SEASHELLS;292;6
3200;;SUBMISSION;VEV_5000;SEASHELLS;291;15
3200;;SUBMISSION;VEV_5100;SEASHELLS;197;13
3300;;SUBMISSION;VEV_5000;SEASHELLS;292;9
3300;;SUBMISSION;VEV_5000;SEASHELLS;291;17
3300;;SUBMISSION;VEV_5100;SEASHELLS;198;9
3300;;SUBMISSION;VEV_5100;SEASHELLS;197;8
3500;;SUBMISSION;VEV_5000;SEASHELLS;289;22
3500;;SUBMISSION;VEV_5100;SEASHELLS;195;6
3700;;SUBMISSION;VEV_5100;SEASHELLS;196;6
3800;;SUBMISSION;VEV_5100;SEASHELLS;198;7
3800;;SUBMISSION;VEV_5100;SEASHELLS;197;6
3900;;SUBMISSION;VEV_5100;SEASHELLS;198;14
4100;;SUBMISSION;VEV_4000;SEASHELLS;1294;5
4100;;SUBMISSION;VEV_4500;SEASHELLS;794;5
4400;Mark 38;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10027;6
5300;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10016;2
5400;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10017;3
19200;Mark 38;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10019;4
19500;Mark 38;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10018;2
20900;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10010;1
21000;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10010;1
21100;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10011;3
21200;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10011;3
21300;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10010;1
21400;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10010;1
21500;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10013;6
21600;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10014;8
21700;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10014;8
21800;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10017;13
22000;;SUBMISSION;VELVETFRUIT_EXTRACT;SEASHELLS;5277;5
22100;;SUBMISSION;VELVETFRUIT_EXTRACT;SEASHELLS;5275;4
22200;;SUBMISSION;VELVETFRUIT_EXTRACT;SEASHELLS;5274;3
22400;;SUBMISSION;VELVETFRUIT_EXTRACT;SEASHELLS;5275;4
27400;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10011;1
28000;;SUBMISSION;VELVETFRUIT_EXTRACT;SEASHELLS;5269;1
28000;Mark 55;SUBMISSION;VELVETFRUIT_EXTRACT;SEASHELLS;5274;5
43600;SUBMISSION;Mark 38;VEV_4000;SEASHELLS;1241;1
