timestamp;buyer;seller;symbol;currency;price;quantity
0;SUBMISSION;;HYDROGEL_PACK;XIREC;9966.0;13
0;SUBMISSION;;HYDROGEL_PACK;XIREC;9968.0;11
100;SUBMISSION;;HYDROGEL_PACK;XIREC;9969.0;15
100;SUBMISSION;;HYDROGEL_PACK;XIREC;9971.0;21
200;SUBMISSION;;HYDROGEL_PACK;XIREC;9969.0;14
200;SUBMISSION;;HYDROGEL_PACK;XIREC;9972.0;21
300;SUBMISSION;;HYDROGEL_PACK;XIREC;9968.0;15
300;SUBMISSION;;HYDROGEL_PACK;XIREC;9971.0;26
400;SUBMISSION;;HYDROGEL_PACK;XIREC;9969.0;10
400;SUBMISSION;;HYDROGEL_PACK;XIREC;9972.0;17
1000;SUBMISSION;;HYDROGEL_PACK;XIREC;9967.0;2
1700;;SUBMISSION;VEV_5500;XIREC;8.0;21
2500;;SUBMISSION;VEV_5500;XIREC;8.0;24
3100;;SUBMISSION;VEV_5500;XIREC;8.0;28
3200;;SUBMISSION;VEV_5500;XIREC;8.0;25
3300;;SUBMISSION;VEV_5500;XIREC;8.0;20
3400;;SUBMISSION;VEV_5500;XIREC;8.0;17
3500;;SUBMISSION;VEV_5500;XIREC;8.0;24
3600;;SUBMISSION;VEV_5500;XIREC;8.0;18
3700;;SUBMISSION;VEV_5500;XIREC;8.0;23
3800;;SUBMISSION;VEV_5500;XIREC;8.0;24
3900;;SUBMISSION;VEV_5500;XIREC;8.0;20
4000;;SUBMISSION;VEV_5500;XIREC;8.0;23
4100;;SUBMISSION;VEV_5500;XIREC;8.0;28
4200;;SUBMISSION;VEV_5500;XIREC;8.0;5
4500;;;VEV_5400;XIREC;18.0;2
4500;;;VEV_5500;XIREC;8.0;2
4500;;;VEV_6000;XIREC;0.0;2
4500;;;VEV_6500;XIREC;0.0;2
5100;;;HYDROGEL_PACK;XIREC;9960.0;4
5300;;;VEV_4000;XIREC;1264.0;2
6100;;;VELVETFRUIT_EXTRACT;XIREC;5255.0;3
6200;;;HYDROGEL_PACK;XIREC;9955.0;5
9400;;;VELVETFRUIT_EXTRACT;XIREC;5244.0;8
9600;;;VEV_5400;XIREC;16.0;4
9600;;;VEV_5500;XIREC;7.0;4
9600;;;VEV_6000;XIREC;0.0;4
9600;;;VEV_6500;XIREC;0.0;4
10400;;;VELVETFRUIT_EXTRACT;XIREC;5240.0;12
11800;;;VEV_5500;XIREC;7.0;4
11800;;;VEV_6000;XIREC;0.0;4
11800;;;VEV_6500;XIREC;0.0;4
14300;;;VELVETFRUIT_EXTRACT;XIREC;5238.0;6
14800;SUBMISSION;;VEV_4000;XIREC;1234.0;4
14800;SUBMISSION;;VEV_4000;XIREC;1245.0;7
14800;;;VELVETFRUIT_EXTRACT;XIREC;5232.0;6
14800;;;VEV_5300;XIREC;42.0;4
14800;;;VEV_5400;XIREC;14.0;4
14800;;;VEV_5500;XIREC;6.0;4
14800;;;VEV_6000;XIREC;0.0;4
14800;;;VEV_6500;XIREC;0.0;4
15000;;;HYDROGEL_PACK;XIREC;9966.0;4
16700;SUBMISSION;;VEV_4000;XIREC;1231.0;2
16700;SUBMISSION;;VEV_4000;XIREC;1242.0;13
16700;SUBMISSION;;VEV_4000;XIREC;1244.0;15
16700;SUBMISSION;;VEV_4500;XIREC;731.0;2
16700;SUBMISSION;;VEV_4500;XIREC;739.0;8
16700;SUBMISSION;;VEV_4500;XIREC;741.0;12
16700;;;VEV_4000;XIREC;1221.0;2
16700;;;VEV_5300;XIREC;41.0;2
16700;;;VEV_5400;XIREC;14.0;2
16700;;;VEV_5500;XIREC;6.0;2
16700;;;VEV_6000;XIREC;0.0;2
16700;;;VEV_6500;XIREC;0.0;2
16900;SUBMISSION;;VELVETFRUIT_EXTRACT;XIREC;5232.0;18
16900;SUBMISSION;;VELVETFRUIT_EXTRACT;XIREC;5233.0;32
16900;SUBMISSION;;VEV_4000;XIREC;1240.0;9
16900;SUBMISSION;;VEV_4000;XIREC;1242.0;30
16900;SUBMISSION;;VEV_4500;XIREC;737.0;9
16900;SUBMISSION;;VEV_4500;XIREC;739.0;22
17000;SUBMISSION;;VELVETFRUIT_EXTRACT;XIREC;5232.0;21
17000;SUBMISSION;;VELVETFRUIT_EXTRACT;XIREC;5233.0;29
17000;SUBMISSION;;VEV_4000;XIREC;1240.0;15
17000;SUBMISSION;;VEV_4000;XIREC;1243.0;26
17100;SUBMISSION;;VELVETFRUIT_EXTRACT;XIREC;5230.0;8
17100;SUBMISSION;;VELVETFRUIT_EXTRACT;XIREC;5234.0;42
17300;;;VEV_4000;XIREC;1221.0;1
17400;SUBMISSION;;VELVETFRUIT_EXTRACT;XIREC;5230.0;8
17400;SUBMISSION;;VELVETFRUIT_EXTRACT;XIREC;5234.0;42
17400;;;VELVETFRUIT_EXTRACT;XIREC;5230.0;8
17900;;;VEV_4000;XIREC;1243.0;1
18400;SUBMISSION;;VEV_4000;XIREC;1240.0;14
18400;SUBMISSION;;VEV_4000;XIREC;1242.0;16
18400;SUBMISSION;;VEV_4500;XIREC;737.0;8
18400;SUBMISSION;;VEV_4500;XIREC;739.0;13
18500;SUBMISSION;;VEV_4000;XIREC;1238.0;8
18500;SUBMISSION;;VEV_4000;XIREC;1241.0;17
18500;SUBMISSION;;VEV_4500;XIREC;736.0;9
18500;SUBMISSION;;VEV_4500;XIREC;738.0;22
18600;SUBMISSION;;VEV_4000;XIREC;1238.0;8
18600;SUBMISSION;;VEV_4000;XIREC;1241.0;27
18600;SUBMISSION;;VEV_4500;XIREC;736.0;9
18600;SUBMISSION;;VEV_4500;XIREC;738.0;20
18700;SUBMISSION;;VEV_4000;XIREC;1238.0;14
18700;SUBMISSION;;VEV_4000;XIREC;1241.0;17
18700;SUBMISSION;;VEV_4500;XIREC;736.0;8
18700;SUBMISSION;;VEV_4500;XIREC;738.0;23
18800;SUBMISSION;;VEV_4000;XIREC;1238.0;12
18800;SUBMISSION;;VEV_4000;XIREC;1241.0;26
18800;SUBMISSION;;VEV_4500;XIREC;736.0;7
18800;SUBMISSION;;VEV_4500;XIREC;737.0;15
18900;SUBMISSION;;VEV_4000;XIREC;1239.0;9
18900;SUBMISSION;;VEV_4000;XIREC;1241.0;11
18900;SUBMISSION;;VEV_4500;XIREC;736.0;11
18900;SUBMISSION;;VEV_4500;XIREC;738.0;23
19000;SUBMISSION;;VEV_4500;XIREC;737.0;9
19000;SUBMISSION;;VEV_4500;XIREC;738.0;17
19100;SUBMISSION;;VEV_4500;XIREC;737.0;12
19100;SUBMISSION;;VEV_4500;XIREC;739.0;20
19200;SUBMISSION;;VEV_4500;XIREC;736.0;6
19200;SUBMISSION;;VEV_4500;XIREC;738.0;12
19300;SUBMISSION;;VEV_4500;XIREC;736.0;3
19300;;;VELVETFRUIT_EXTRACT;XIREC;5226.0;5
19900;SUBMISSION;;VEV_5000;XIREC;237.0;8
19900;SUBMISSION;;VEV_5000;XIREC;238.0;18
20000;SUBMISSION;;VEV_5000;XIREC;238.0;25
20100;SUBMISSION;;VEV_5000;XIREC;237.0;10
20100;SUBMISSION;;VEV_5000;XIREC;238.0;21
20200;SUBMISSION;;VEV_5000;XIREC;237.0;8
20200;SUBMISSION;;VEV_5000;XIREC;238.0;21
20200;;;VELVETFRUIT_EXTRACT;XIREC;5224.0;5
20300;SUBMISSION;;VEV_5000;XIREC;237.0;6
20300;SUBMISSION;;VEV_5000;XIREC;238.0;23
20700;SUBMISSION;;VEV_5000;XIREC;238.0;7
20700;SUBMISSION;;VEV_5000;XIREC;239.0;23
20800;SUBMISSION;;VEV_5000;XIREC;238.0;35
20900;SUBMISSION;;VEV_5000;XIREC;238.0;34
21000;SUBMISSION;;VEV_5000;XIREC;237.0;8
21000;SUBMISSION;;VEV_5000;XIREC;238.0;12
21100;SUBMISSION;;VEV_5000;XIREC;238.0;10
21100;SUBMISSION;;VEV_5000;XIREC;239.0;24
21200;SUBMISSION;;VEV_5000;XIREC;238.0;7
22800;SUBMISSION;;HYDROGEL_PACK;XIREC;9947.0;6
25700;;;VEV_4000;XIREC;1241.0;3
29300;;;VELVETFRUIT_EXTRACT;XIREC;5237.0;4
30800;SUBMISSION;;HYDROGEL_PACK;XIREC;9941.0;2
31400;;;HYDROGEL_PACK;XIREC;9953.0;3
31700;;;VELVETFRUIT_EXTRACT;XIREC;5237.0;4
