timestamp,buyer,seller,symbol,currency,price,quantity
4500,SUBMISSION,,VEV_5400,XIREC,18.0,2
4500,SUBMISSION,,VEV_5500,XIREC,8.0,2
4500,,,VEV_6000,XIREC,0.0,2
4500,,,VEV_6500,XIREC,0.0,2
5100,,,HYDROGEL_PACK,XIREC,9960.0,4
5200,,SUBMISSION,VELVETFRUIT_EXTRACT,XIREC,5251.0,18
5300,,SUBMISSION,VEV_4000,XIREC,1259.0,2
6100,,SUBMISSION,VELVETFRUIT_EXTRACT,XIREC,5254.0,3
6200,,,HYDROGEL_PACK,XIREC,9955.0,5
6500,SUBMISSION,,HYDROGEL_PACK,XIREC,9944.0,4
6500,SUBMISSION,,HYDROGEL_PACK,XIREC,9953.0,12
6800,SUBMISSION,,HYDROGEL_PACK,XIREC,9952.0,12
6900,SUBMISSION,,HYDROGEL_PACK,XIREC,9952.0,11
7800,SUBMISSION,,HYDROGEL_PACK,XIREC,9952.0,15
8300,SUBMISSION,,HYDROGEL_PACK,XIREC,9950.0,15
8300,SUBMISSION,,HYDROGEL_PACK,XIREC,9952.0,28
8400,SUBMISSION,,HYDROGEL_PACK,XIREC,9949.0,11
8400,SUBMISSION,,HYDROGEL_PACK,XIREC,9952.0,29
8500,SUBMISSION,,HYDROGEL_PACK,XIREC,9947.0,14
8500,SUBMISSION,,HYDROGEL_PACK,XIREC,9950.0,25
8600,SUBMISSION,,HYDROGEL_PACK,XIREC,9946.0,13
8600,SUBMISSION,,HYDROGEL_PACK,XIREC,9948.0,11
9400,SUBMISSION,,VELVETFRUIT_EXTRACT,XIREC,5244.0,14
9400,SUBMISSION,,VELVETFRUIT_EXTRACT,XIREC,5244.0,8
9500,SUBMISSION,,VELVETFRUIT_EXTRACT,XIREC,5245.0,6
9600,SUBMISSION,,VEV_5400,XIREC,16.0,4
9600,SUBMISSION,,VEV_5500,XIREC,7.0,4
9600,,,VEV_6000,XIREC,0.0,4
9600,,,VEV_6500,XIREC,0.0,4
9900,SUBMISSION,,VEV_5100,XIREC,167.0,11
9900,SUBMISSION,,VEV_5100,XIREC,168.0,19
9900,SUBMISSION,,VEV_5200,XIREC,97.0,30
9900,SUBMISSION,,VEV_5300,XIREC,48.0,19
9900,SUBMISSION,,VEV_5400,XIREC,17.0,19
9900,SUBMISSION,,VEV_5500,XIREC,8.0,19
10000,SUBMISSION,,VEV_5100,XIREC,167.0,25
10000,SUBMISSION,,VEV_5200,XIREC,97.0,25
10000,SUBMISSION,,VEV_5300,XIREC,48.0,24
10000,SUBMISSION,,VEV_5400,XIREC,17.0,24
10000,SUBMISSION,,VEV_5500,XIREC,8.0,24
10100,SUBMISSION,,VEV_5100,XIREC,166.0,9
10100,SUBMISSION,,VEV_5100,XIREC,167.0,16
10100,SUBMISSION,,VEV_5200,XIREC,96.0,9
10100,SUBMISSION,,VEV_5200,XIREC,97.0,16
10100,SUBMISSION,,VEV_5300,XIREC,47.0,5
10100,SUBMISSION,,VEV_5300,XIREC,48.0,10
10100,SUBMISSION,,VEV_5400,XIREC,17.0,15
10100,SUBMISSION,,VEV_5500,XIREC,8.0,15
10200,SUBMISSION,,VEV_5100,XIREC,166.0,22
10200,SUBMISSION,,VEV_5200,XIREC,96.0,22
10200,SUBMISSION,,VEV_5300,XIREC,47.0,23
10200,SUBMISSION,,VEV_5400,XIREC,17.0,23
10200,SUBMISSION,,VEV_5500,XIREC,8.0,23
10300,SUBMISSION,,VELVETFRUIT_EXTRACT,XIREC,5242.0,13
10300,SUBMISSION,,VEV_5100,XIREC,166.0,26
10300,SUBMISSION,,VEV_5200,XIREC,96.0,26
10300,SUBMISSION,,VEV_5300,XIREC,47.0,23
10300,SUBMISSION,,VEV_5400,XIREC,17.0,23
10300,SUBMISSION,,VEV_5500,XIREC,8.0,23
10400,SUBMISSION,,VELVETFRUIT_EXTRACT,XIREC,5240.0,12
10400,SUBMISSION,,VELVETFRUIT_EXTRACT,XIREC,5244.0,65
10400,SUBMISSION,,VELVETFRUIT_EXTRACT,XIREC,5240.0,12
10400,SUBMISSION,,VEV_5100,XIREC,164.0,30
10400,SUBMISSION,,VEV_5200,XIREC,95.0,30
10400,SUBMISSION,,VEV_5300,XIREC,46.0,17
10400,SUBMISSION,,VEV_5400,XIREC,17.0,17
10400,SUBMISSION,,VEV_5500,XIREC,8.0,17
10500,SUBMISSION,,VELVETFRUIT_EXTRACT,XIREC,5244.0,21
10500,SUBMISSION,,VEV_5100,XIREC,165.0,22
10500,SUBMISSION,,VEV_5200,XIREC,95.0,22
10500,SUBMISSION,,VEV_5300,XIREC,47.0,27
10500,SUBMISSION,,VEV_5400,XIREC,17.0,27
10500,SUBMISSION,,VEV_5500,XIREC,8.0,27
10600,SUBMISSION,,VELVETFRUIT_EXTRACT,XIREC,5244.0,18
10600,SUBMISSION,,VEV_5100,XIREC,165.0,28
10600,SUBMISSION,,VEV_5200,XIREC,95.0,28
10600,SUBMISSION,,VEV_5300,XIREC,47.0,23
10600,SUBMISSION,,VEV_5400,XIREC,17.0,23
10600,SUBMISSION,,VEV_5500,XIREC,8.0,23
10700,SUBMISSION,,VELVETFRUIT_EXTRACT,XIREC,5244.0,22
10700,SUBMISSION,,VEV_5100,XIREC,165.0,21
10700,SUBMISSION,,VEV_5200,XIREC,95.0,21
10700,SUBMISSION,,VEV_5300,XIREC,47.0,25
10700,SUBMISSION,,VEV_5400,XIREC,17.0,25
10700,SUBMISSION,,VEV_5500,XIREC,8.0,25
10800,SUBMISSION,,VEV_5100,XIREC,165.0,30
10800,SUBMISSION,,VEV_5200,XIREC,95.0,12
10800,SUBMISSION,,VEV_5200,XIREC,96.0,18
10800,SUBMISSION,,VEV_5300,XIREC,47.0,25
10800,SUBMISSION,,VEV_5400,XIREC,17.0,25
10800,SUBMISSION,,VEV_5500,XIREC,8.0,25
10900,SUBMISSION,,VEV_5100,XIREC,166.0,22
10900,SUBMISSION,,VEV_5200,XIREC,96.0,22
10900,SUBMISSION,,VEV_5300,XIREC,47.0,21
10900,SUBMISSION,,VEV_5400,XIREC,17.0,21
10900,SUBMISSION,,VEV_5500,XIREC,8.0,21
11000,SUBMISSION,,VEV_5100,XIREC,167.0,14
11000,SUBMISSION,,VEV_5200,XIREC,97.0,14
11000,SUBMISSION,,VEV_5300,XIREC,48.0,16
11000,SUBMISSION,,VEV_5400,XIREC,17.0,16
11000,SUBMISSION,,VEV_5500,XIREC,8.0,16
11100,SUBMISSION,,VEV_5300,XIREC,48.0,28
11100,SUBMISSION,,VEV_5400,XIREC,17.0,28
11100,SUBMISSION,,VEV_5500,XIREC,8.0,28
11200,SUBMISSION,,VEV_5300,XIREC,47.0,9
11200,SUBMISSION,,VEV_5400,XIREC,17.0,3
11200,SUBMISSION,,VEV_5500,XIREC,8.0,3
11500,SUBMISSION,,VELVETFRUIT_EXTRACT,XIREC,5244.0,24
11600,SUBMISSION,,VELVETFRUIT_EXTRACT,XIREC,5244.0,6
11800,SUBMISSION,,VEV_4000,XIREC,1241.0,4
11800,SUBMISSION,,VEV_4000,XIREC,1252.0,9
11800,SUBMISSION,,VEV_4000,XIREC,1255.0,17
11800,,,VEV_5500,XIREC,7.0,4
11800,,,VEV_6000,XIREC,0.0,4
11800,,,VEV_6500,XIREC,0.0,4
12200,,SUBMISSION,VEV_5500,XIREC,7.0,5
12200,SUBMISSION,,VEV_5500,XIREC,8.0,5
14300,,,VELVETFRUIT_EXTRACT,XIREC,5238.0,6
14800,SUBMISSION,,VEV_4000,XIREC,1234.0,4
14800,SUBMISSION,,VEV_4000,XIREC,1245.0,7
14800,SUBMISSION,,VEV_4000,XIREC,1248.0,15
14800,,,VELVETFRUIT_EXTRACT,XIREC,5232.0,6
14800,,,VEV_5300,XIREC,42.0,4
14800,,,VEV_5400,XIREC,14.0,4
