timestamp;buyer;seller;symbol;currency;price;quantity
4400;Mark 38;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10027;6
5300;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10016;2
5400;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10017;3
19200;Mark 38;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10019;4
19500;Mark 38;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10018;2
20900;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10010;1
21000;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10010;1
21100;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10011;3
21200;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10011;3
21300;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10010;1
21400;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10010;1
21500;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10013;6
21600;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10014;7
21700;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10014;7
21800;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10017;12
26500;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10014;5
27400;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10011;1
121500;Mark 38;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10029;4
150300;SUBMISSION;Mark 38;HYDROGEL_PACK;SEASHELLS;9989;3
150700;SUBMISSION;Mark 38;HYDROGEL_PACK;SEASHELLS;9991;3
151400;Mark 38;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10014;6
189100;SUBMISSION;Mark 38;HYDROGEL_PACK;SEASHELLS;9993;4
202200;SUBMISSION;Mark 38;HYDROGEL_PACK;SEASHELLS;9996;5
203300;SUBMISSION;Mark 38;HYDROGEL_PACK;SEASHELLS;10001;4
204800;SUBMISSION;Mark 38;HYDROGEL_PACK;SEASHELLS;9994;4
205100;SUBMISSION;Mark 38;HYDROGEL_PACK;SEASHELLS;9987;5
205400;Mark 38;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10004;4
206300;SUBMISSION;Mark 38;HYDROGEL_PACK;SEASHELLS;9982;6
206400;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9991;9
206400;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9999;1
206800;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9993;5
206900;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9993;5
207000;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9996;1
207200;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9995;2
207300;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9993;6
207400;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9994;4
207500;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9992;7
207600;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9991;9
207700;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9992;7
207800;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9991;9
207900;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9991;9
208000;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9983;4
208000;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9991;10
208000;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9994;1
208100;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9991;9
208600;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9989;12
213400;SUBMISSION;Mark 38;HYDROGEL_PACK;SEASHELLS;9995;3
216500;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10006;1
217000;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10010;9
217100;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10013;6
217100;Mark 38;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10019;3
217200;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10011;10
217200;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10008;1
217300;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10012;11
217300;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10010;1
217400;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10014;11
217400;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10011;5
217500;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10015;15
217500;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10012;3
217600;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10016;13
217600;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10013;7
217700;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10019;15
217700;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10016;10
218400;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10011;10
223100;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10007;1
223900;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10007;1
226700;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9997;3
226800;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9996;4
226900;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9997;3
227000;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9997;3
227100;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9995;6
227200;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9994;8
227300;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9993;10
227400;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9997;3
227500;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9997;3
227600;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9995;6
227700;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9993;10
227900;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9994;8
228000;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9993;10
228100;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9987;13
228100;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9990;8
228200;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9988;11
228200;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9991;8
228400;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9993;10
228600;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9997;3
235900;SUBMISSION;Mark 38;HYDROGEL_PACK;SEASHELLS;9993;3
236300;SUBMISSION;Mark 38;HYDROGEL_PACK;SEASHELLS;9995;4
237000;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10006;1
237100;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10007;2
237500;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10007;2
237600;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10010;8
237700;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10012;11
237800;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10014;10
237800;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10012;5
237900;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10011;10
238000;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10008;4
238100;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10009;6
238200;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10008;4
239600;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10007;3
239700;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10011;10
239800;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10011;10
239900;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10012;12
240000;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10013;11
240000;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10010;3
240100;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10013;14
240300;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10009;6
243100;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10006;1
243200;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10008;4
259200;Mark 38;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10022;4
261600;SUBMISSION;Mark 38;HYDROGEL_PACK;SEASHELLS;9996;6
262100;Mark 38;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10010;6
265900;SUBMISSION;Mark 38;HYDROGEL_PACK;SEASHELLS;9983;6
268800;Mark 38;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10004;2
270900;SUBMISSION;Mark 38;HYDROGEL_PACK;SEASHELLS;9995;6
277800;SUBMISSION;Mark 38;HYDROGEL_PACK;SEASHELLS;9991;6
281800;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10005;1
281900;Mark 38;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10019;2
282100;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10005;1
282200;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10007;5
282300;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10006;3
302500;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9999;1
302600;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9999;1
306100;SUBMISSION;Mark 38;HYDROGEL_PACK;SEASHELLS;10000;4
307500;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9999;2
307700;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10000;1
307800;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9998;6
307900;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10000;1
308000;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9993;6
308000;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10001;2
308700;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10000;2
308900;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9997;9
309000;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9998;6
309100;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9996;11
309200;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9999;4
309400;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9999;4
309500;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9999;4
310200;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9998;7
310300;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9997;9
310400;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9999;5
310500;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9997;9
310600;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9997;9
310700;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9992;13
310700;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9995;8
315200;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9998;5
316200;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10000;1
332700;SUBMISSION;Mark 38;HYDROGEL_PACK;SEASHELLS;9987;5
336500;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10007;4
336600;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10006;2
336700;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10006;2
336800;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10007;4
336900;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10007;4
337000;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10009;8
337100;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10010;10
337200;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10010;10
337300;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10010;10
337400;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10012;11
337400;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10009;3
337500;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10015;13
337500;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10013;7
337600;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10016;11
337600;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10013;11
338200;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10017;10
338200;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10014;13
380200;Mark 38;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10033;6
390200;SUBMISSION;Mark 38;HYDROGEL_PACK;SEASHELLS;9997;2
404300;SUBMISSION;Mark 38;HYDROGEL_PACK;SEASHELLS;9994;6
406000;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9994;1
409100;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9995;1
409100;SUBMISSION;Mark 38;HYDROGEL_PACK;SEASHELLS;9980;3
409300;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9991;1
409800;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9993;4
409900;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9994;3
