timestamp;buyer;seller;symbol;currency;price;quantity
10200;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10019;6
11200;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10029;4
15700;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10033;2
19100;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10019;6
29200;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9994;4
41100;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9996;6
44000;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9981;4
45100;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9989;3
47700;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9972;10
47700;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9975;20
47800;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9971;15
47800;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9974;15
47900;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9971;13
47900;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9974;17
48000;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9971;13
48000;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9974;17
48100;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9972;10
48100;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9975;20
48200;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9971;12
48200;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9973;18
48300;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9970;11
48300;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9972;11
49800;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9955;3
49900;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9963;3
58300;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9958;6
58400;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9960;6
60700;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9968;5
70900;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9988;2
72700;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9982;3
101800;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9979;3
102400;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9979;3
104500;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9979;2
109600;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9984;6
114500;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9988;5
124900;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10019;3
126800;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10012;2
