timestamp;buyer;seller;symbol;currency;price;quantity
3200;SUBMISSION;;EMERALDS;SEASHELLS;9993;8
3400;;SUBMISSION;TOMATOES;SEASHELLS;5008;2
4200;;SUBMISSION;EMERALDS;SEASHELLS;10000;9
4300;SUBMISSION;;TOMATOES;SEASHELLS;5002;2
5000;SUBMISSION;;EMERALDS;SEASHELLS;10000;9
5000;SUBMISSION;;EMERALDS;SEASHELLS;9993;7
7000;;SUBMISSION;TOMATOES;SEASHELLS;5009;4
8800;;SUBMISSION;EMERALDS;SEASHELLS;10000;10
9600;SUBMISSION;;TOMATOES;SEASHELLS;5000;5
9900;SUBMISSION;;TOMATOES;SEASHELLS;5001;4
13700;;SUBMISSION;TOMATOES;SEASHELLS;5006;5
14900;;SUBMISSION;EMERALDS;SEASHELLS;10000;5
16400;SUBMISSION;;TOMATOES;SEASHELLS;4997;2
17900;;SUBMISSION;TOMATOES;SEASHELLS;5008;2
22200;;SUBMISSION;TOMATOES;SEASHELLS;5004;3
23500;SUBMISSION;;TOMATOES;SEASHELLS;4990;3
24600;;SUBMISSION;TOMATOES;SEASHELLS;5001;5
26100;SUBMISSION;;TOMATOES;SEASHELLS;4989;2
26800;SUBMISSION;;TOMATOES;SEASHELLS;4994;6
27400;;SUBMISSION;TOMATOES;SEASHELLS;4995;3
30000;SUBMISSION;;TOMATOES;SEASHELLS;4988;7
31400;;SUBMISSION;EMERALDS;SEASHELLS;10007;3
34700;;SUBMISSION;TOMATOES;SEASHELLS;4997;4
36400;SUBMISSION;;TOMATOES;SEASHELLS;4987;2
36700;SUBMISSION;;TOMATOES;SEASHELLS;4986;2
37500;SUBMISSION;;EMERALDS;SEASHELLS;10000;7
38000;;SUBMISSION;EMERALDS;SEASHELLS;10000;5
39400;SUBMISSION;;TOMATOES;SEASHELLS;4979;2
39900;SUBMISSION;;EMERALDS;SEASHELLS;9993;7
41700;;SUBMISSION;TOMATOES;SEASHELLS;4983;5
42400;SUBMISSION;;EMERALDS;SEASHELLS;9993;5
43500;;SUBMISSION;TOMATOES;SEASHELLS;4983;4
43900;;SUBMISSION;TOMATOES;SEASHELLS;4988;5
45500;SUBMISSION;;TOMATOES;SEASHELLS;4983;3
46600;SUBMISSION;;TOMATOES;SEASHELLS;4982;9
49200;;SUBMISSION;EMERALDS;SEASHELLS;10000;7
51300;SUBMISSION;;EMERALDS;SEASHELLS;9993;7
51600;;SUBMISSION;TOMATOES;SEASHELLS;4986;5
51800;;SUBMISSION;EMERALDS;SEASHELLS;10000;10
52000;;SUBMISSION;EMERALDS;SEASHELLS;10000;6
52800;;SUBMISSION;TOMATOES;SEASHELLS;4993;4
53100;;SUBMISSION;TOMATOES;SEASHELLS;4994;2
53600;;SUBMISSION;TOMATOES;SEASHELLS;4995;2
53700;SUBMISSION;;EMERALDS;SEASHELLS;10000;7
53900;;SUBMISSION;EMERALDS;SEASHELLS;10000;10
54400;SUBMISSION;;TOMATOES;SEASHELLS;4984;3
55300;SUBMISSION;;EMERALDS;SEASHELLS;9993;6
55700;SUBMISSION;;EMERALDS;SEASHELLS;9993;4
56500;SUBMISSION;;TOMATOES;SEASHELLS;4985;9
59700;;SUBMISSION;TOMATOES;SEASHELLS;4992;5
61400;;SUBMISSION;TOMATOES;SEASHELLS;4990;1
62700;SUBMISSION;;EMERALDS;SEASHELLS;9993;8
64100;SUBMISSION;;TOMATOES;SEASHELLS;4985;4
66100;;SUBMISSION;TOMATOES;SEASHELLS;4990;8
66700;;SUBMISSION;EMERALDS;SEASHELLS;10007;7
67300;SUBMISSION;;EMERALDS;SEASHELLS;9993;7
68700;;SUBMISSION;EMERALDS;SEASHELLS;10000;6
70500;SUBMISSION;;TOMATOES;SEASHELLS;4987;3
70600;;SUBMISSION;TOMATOES;SEASHELLS;4992;2
71200;;SUBMISSION;TOMATOES;SEASHELLS;4992;2
73500;SUBMISSION;;TOMATOES;SEASHELLS;4983;3
73700;SUBMISSION;;EMERALDS;SEASHELLS;9993;3
74200;;SUBMISSION;TOMATOES;SEASHELLS;4995;3
74700;;SUBMISSION;EMERALDS;SEASHELLS;10000;10
75200;SUBMISSION;;TOMATOES;SEASHELLS;4983;4
78300;;SUBMISSION;TOMATOES;SEASHELLS;4996;5
79100;SUBMISSION;;TOMATOES;SEASHELLS;4985;5
80300;SUBMISSION;;TOMATOES;SEASHELLS;4986;3
80400;SUBMISSION;;EMERALDS;SEASHELLS;9993;3
80800;SUBMISSION;;TOMATOES;SEASHELLS;4990;9
80900;SUBMISSION;;TOMATOES;SEASHELLS;4985;2
81000;SUBMISSION;;TOMATOES;SEASHELLS;4985;4
81400;SUBMISSION;;TOMATOES;SEASHELLS;4985;5
83800;SUBMISSION;;EMERALDS;SEASHELLS;9993;7
84500;SUBMISSION;;TOMATOES;SEASHELLS;4980;3
84600;;SUBMISSION;TOMATOES;SEASHELLS;4987;6
85500;SUBMISSION;;TOMATOES;SEASHELLS;4978;2
86000;;SUBMISSION;TOMATOES;SEASHELLS;4983;5
86000;;SUBMISSION;TOMATOES;SEASHELLS;4990;5
86500;;SUBMISSION;EMERALDS;SEASHELLS;10000;8
86700;;SUBMISSION;TOMATOES;SEASHELLS;4982;2
87200;;SUBMISSION;TOMATOES;SEASHELLS;4984;9
87600;SUBMISSION;;EMERALDS;SEASHELLS;9993;8
91000;SUBMISSION;;TOMATOES;SEASHELLS;4979;5
93900;;SUBMISSION;EMERALDS;SEASHELLS;10007;7
94000;;SUBMISSION;TOMATOES;SEASHELLS;4978;9
95100;SUBMISSION;;EMERALDS;SEASHELLS;9993;7
95800;SUBMISSION;;TOMATOES;SEASHELLS;4982;9
96500;;SUBMISSION;EMERALDS;SEASHELLS;10007;6
97200;SUBMISSION;;TOMATOES;SEASHELLS;4979;4
97400;;SUBMISSION;TOMATOES;SEASHELLS;4985;6
97500;SUBMISSION;;TOMATOES;SEASHELLS;4979;3
98000;SUBMISSION;;EMERALDS;SEASHELLS;9993;7
98400;;SUBMISSION;EMERALDS;SEASHELLS;10007;7
101200;;SUBMISSION;EMERALDS;SEASHELLS;10007;6
101600;SUBMISSION;;EMERALDS;SEASHELLS;10000;6
103700;SUBMISSION;;EMERALDS;SEASHELLS;9993;5
105400;;SUBMISSION;TOMATOES;SEASHELLS;4988;11
106100;SUBMISSION;;TOMATOES;SEASHELLS;4985;12
106400;;SUBMISSION;EMERALDS;SEASHELLS;10000;8
108000;SUBMISSION;;EMERALDS;SEASHELLS;9993;4
110200;SUBMISSION;;TOMATOES;SEASHELLS;4987;5
110700;SUBMISSION;;EMERALDS;SEASHELLS;9993;6
111900;SUBMISSION;;TOMATOES;SEASHELLS;4987;3
112000;;SUBMISSION;TOMATOES;SEASHELLS;4998;4
113000;;SUBMISSION;TOMATOES;SEASHELLS;4993;8
113000;;SUBMISSION;TOMATOES;SEASHELLS;4998;4
114000;;SUBMISSION;EMERALDS;SEASHELLS;10000;9
116300;;SUBMISSION;TOMATOES;SEASHELLS;5000;2
120900;SUBMISSION;;TOMATOES;SEASHELLS;4991;3
121900;SUBMISSION;;EMERALDS;SEASHELLS;10000;10
122900;;SUBMISSION;EMERALDS;SEASHELLS;10000;6
124800;SUBMISSION;;TOMATOES;SEASHELLS;4990;2
127600;;SUBMISSION;TOMATOES;SEASHELLS;4993;2
127700;;SUBMISSION;EMERALDS;SEASHELLS;10000;10
128400;SUBMISSION;;EMERALDS;SEASHELLS;9993;3
128700;SUBMISSION;;TOMATOES;SEASHELLS;4989;3
128800;SUBMISSION;;EMERALDS;SEASHELLS;10000;5
129000;;SUBMISSION;TOMATOES;SEASHELLS;5000;2
129400;;SUBMISSION;TOMATOES;SEASHELLS;4994;11
129700;SUBMISSION;;TOMATOES;SEASHELLS;4994;3
130500;SUBMISSION;;TOMATOES;SEASHELLS;4986;3
130900;SUBMISSION;;TOMATOES;SEASHELLS;4986;2
131700;;SUBMISSION;EMERALDS;SEASHELLS;10007;8
131900;;SUBMISSION;TOMATOES;SEASHELLS;4998;4
132100;SUBMISSION;;EMERALDS;SEASHELLS;9993;6
132100;SUBMISSION;;TOMATOES;SEASHELLS;4987;4
133400;;SUBMISSION;TOMATOES;SEASHELLS;5000;4
133700;;SUBMISSION;EMERALDS;SEASHELLS;10007;8
133900;SUBMISSION;;EMERALDS;SEASHELLS;9993;3
134000;SUBMISSION;;TOMATOES;SEASHELLS;4994;3
135500;SUBMISSION;;EMERALDS;SEASHELLS;9993;5
135600;SUBMISSION;;EMERALDS;SEASHELLS;9993;7
135800;SUBMISSION;;TOMATOES;SEASHELLS;4993;3
136200;SUBMISSION;;TOMATOES;SEASHELLS;4988;4
136300;;SUBMISSION;TOMATOES;SEASHELLS;4995;5
137600;;SUBMISSION;TOMATOES;SEASHELLS;5000;5
138600;SUBMISSION;;TOMATOES;SEASHELLS;4994;2
139100;;SUBMISSION;EMERALDS;SEASHELLS;10000;7
140200;SUBMISSION;;TOMATOES;SEASHELLS;4991;6
141300;SUBMISSION;;EMERALDS;SEASHELLS;9993;6
141300;SUBMISSION;;TOMATOES;SEASHELLS;4994;10
141600;;SUBMISSION;EMERALDS;SEASHELLS;10000;10
141700;;SUBMISSION;TOMATOES;SEASHELLS;4997;10
141800;;SUBMISSION;TOMATOES;SEASHELLS;4997;12
144200;SUBMISSION;;EMERALDS;SEASHELLS;10000;6
144200;SUBMISSION;;TOMATOES;SEASHELLS;4987;2
144300;SUBMISSION;;TOMATOES;SEASHELLS;4992;7
146100;;SUBMISSION;EMERALDS;SEASHELLS;10007;4
148100;SUBMISSION;;EMERALDS;SEASHELLS;10000;5
148700;;SUBMISSION;EMERALDS;SEASHELLS;10000;8
151500;SUBMISSION;;TOMATOES;SEASHELLS;4985;2
151600;;SUBMISSION;TOMATOES;SEASHELLS;4990;1
152000;SUBMISSION;;EMERALDS;SEASHELLS;9993;4
153200;SUBMISSION;;EMERALDS;SEASHELLS;10000;8
153400;;SUBMISSION;TOMATOES;SEASHELLS;4995;4
154700;SUBMISSION;;EMERALDS;SEASHELLS;9993;6
155700;;SUBMISSION;EMERALDS;SEASHELLS;10000;7
156400;;SUBMISSION;EMERALDS;SEASHELLS;10000;9
156600;SUBMISSION;;TOMATOES;SEASHELLS;4988;10
156700;;SUBMISSION;TOMATOES;SEASHELLS;4996;3
157600;;SUBMISSION;TOMATOES;SEASHELLS;4995;3
158300;;SUBMISSION;EMERALDS;SEASHELLS;10007;3
158900;SUBMISSION;;TOMATOES;SEASHELLS;4977;2
159200;SUBMISSION;;TOMATOES;SEASHELLS;4979;3
159400;;SUBMISSION;TOMATOES;SEASHELLS;4984;5
161000;SUBMISSION;;TOMATOES;SEASHELLS;4978;3
161800;SUBMISSION;;TOMATOES;SEASHELLS;4977;2
162400;SUBMISSION;;TOMATOES;SEASHELLS;4977;3
162900;SUBMISSION;;TOMATOES;SEASHELLS;4976;5
163200;;SUBMISSION;TOMATOES;SEASHELLS;4983;8
167300;SUBMISSION;;TOMATOES;SEASHELLS;4983;2
168200;;SUBMISSION;TOMATOES;SEASHELLS;4994;4
170100;SUBMISSION;;EMERALDS;SEASHELLS;10000;6
170800;SUBMISSION;;TOMATOES;SEASHELLS;4983;3
171100;SUBMISSION;;TOMATOES;SEASHELLS;4987;10
171300;SUBMISSION;;EMERALDS;SEASHELLS;10000;6
174700;;SUBMISSION;TOMATOES;SEASHELLS;4992;6
176000;;SUBMISSION;TOMATOES;SEASHELLS;4997;4
176300;SUBMISSION;;TOMATOES;SEASHELLS;4985;3
176900;SUBMISSION;;TOMATOES;SEASHELLS;4986;2
180300;SUBMISSION;;TOMATOES;SEASHELLS;4982;3
181100;SUBMISSION;;TOMATOES;SEASHELLS;4983;4
182300;;SUBMISSION;TOMATOES;SEASHELLS;4991;10
182600;SUBMISSION;;TOMATOES;SEASHELLS;4982;5
182700;;SUBMISSION;EMERALDS;SEASHELLS;10007;5
183700;;SUBMISSION;TOMATOES;SEASHELLS;4990;6
185200;;SUBMISSION;TOMATOES;SEASHELLS;4996;3
187100;;SUBMISSION;TOMATOES;SEASHELLS;4999;2
187600;SUBMISSION;;TOMATOES;SEASHELLS;4989;3
188300;;SUBMISSION;TOMATOES;SEASHELLS;5001;5
189000;SUBMISSION;;TOMATOES;SEASHELLS;4988;3
189200;;SUBMISSION;TOMATOES;SEASHELLS;4994;3
191700;;SUBMISSION;TOMATOES;SEASHELLS;4999;3
192700;SUBMISSION;;TOMATOES;SEASHELLS;4985;3
198700;SUBMISSION;;TOMATOES;SEASHELLS;4994;5
202200;;SUBMISSION;TOMATOES;SEASHELLS;5004;3
202600;;SUBMISSION;TOMATOES;SEASHELLS;4997;2
203600;;SUBMISSION;TOMATOES;SEASHELLS;5001;4
205500;SUBMISSION;;TOMATOES;SEASHELLS;4997;3
206300;;SUBMISSION;TOMATOES;SEASHELLS;5001;2
206400;SUBMISSION;;TOMATOES;SEASHELLS;4990;3
207200;SUBMISSION;;TOMATOES;SEASHELLS;4989;4
207500;;SUBMISSION;EMERALDS;SEASHELLS;10007;7
210000;SUBMISSION;;EMERALDS;SEASHELLS;9993;6
210900;SUBMISSION;;EMERALDS;SEASHELLS;10000;8
212200;SUBMISSION;;EMERALDS;SEASHELLS;9993;5
212200;SUBMISSION;;TOMATOES;SEASHELLS;4996;4
213300;SUBMISSION;;TOMATOES;SEASHELLS;4994;2
214700;;SUBMISSION;EMERALDS;SEASHELLS;10000;10
215500;;SUBMISSION;TOMATOES;SEASHELLS;5002;3
216000;;SUBMISSION;TOMATOES;SEASHELLS;5000;4
218400;;SUBMISSION;EMERALDS;SEASHELLS;10007;3
218700;;SUBMISSION;TOMATOES;SEASHELLS;4998;4
218800;SUBMISSION;;TOMATOES;SEASHELLS;4985;5
218900;SUBMISSION;;TOMATOES;SEASHELLS;4987;2
219300;;SUBMISSION;EMERALDS;SEASHELLS;10007;3
219900;SUBMISSION;;EMERALDS;SEASHELLS;10000;6
221000;;SUBMISSION;TOMATOES;SEASHELLS;4986;6
225900;;SUBMISSION;EMERALDS;SEASHELLS;10000;9
225900;;SUBMISSION;EMERALDS;SEASHELLS;10007;8
226200;SUBMISSION;;TOMATOES;SEASHELLS;4988;11
226300;;SUBMISSION;TOMATOES;SEASHELLS;4996;5
227300;;SUBMISSION;TOMATOES;SEASHELLS;4997;5
229400;SUBMISSION;;TOMATOES;SEASHELLS;4981;3
231600;;SUBMISSION;TOMATOES;SEASHELLS;4982;7
233200;;SUBMISSION;TOMATOES;SEASHELLS;4989;3
234400;;SUBMISSION;EMERALDS;SEASHELLS;10007;8
235200;SUBMISSION;;TOMATOES;SEASHELLS;4981;7
235700;SUBMISSION;;EMERALDS;SEASHELLS;10000;10
236300;;SUBMISSION;EMERALDS;SEASHELLS;10007;3
238600;SUBMISSION;;EMERALDS;SEASHELLS;10000;7
239100;;SUBMISSION;TOMATOES;SEASHELLS;4989;5
240500;SUBMISSION;;EMERALDS;SEASHELLS;10000;8
242000;;SUBMISSION;EMERALDS;SEASHELLS;10007;5
242200;SUBMISSION;;EMERALDS;SEASHELLS;10000;7
243600;SUBMISSION;;EMERALDS;SEASHELLS;9993;4
248700;SUBMISSION;;TOMATOES;SEASHELLS;4982;4
249000;;SUBMISSION;TOMATOES;SEASHELLS;4993;4
249800;;SUBMISSION;TOMATOES;SEASHELLS;4990;2
250000;SUBMISSION;;TOMATOES;SEASHELLS;4984;5
250200;;SUBMISSION;TOMATOES;SEASHELLS;4990;2
250700;SUBMISSION;;TOMATOES;SEASHELLS;4983;9
251800;;SUBMISSION;TOMATOES;SEASHELLS;4990;2
252300;SUBMISSION;;TOMATOES;SEASHELLS;4978;4
253300;;SUBMISSION;TOMATOES;SEASHELLS;4986;6
253500;SUBMISSION;;TOMATOES;SEASHELLS;4984;9
258700;;SUBMISSION;TOMATOES;SEASHELLS;4986;6
259000;SUBMISSION;;TOMATOES;SEASHELLS;4983;3
261900;SUBMISSION;;TOMATOES;SEASHELLS;4985;3
262900;;SUBMISSION;EMERALDS;SEASHELLS;10007;8
264400;;SUBMISSION;TOMATOES;SEASHELLS;4988;12
267600;SUBMISSION;;TOMATOES;SEASHELLS;4979;3
267900;SUBMISSION;;EMERALDS;SEASHELLS;10000;10
269100;;SUBMISSION;TOMATOES;SEASHELLS;4992;2
271800;;SUBMISSION;EMERALDS;SEASHELLS;10000;8
276300;SUBMISSION;;TOMATOES;SEASHELLS;4982;5
278600;SUBMISSION;;TOMATOES;SEASHELLS;4983;4
279400;;SUBMISSION;TOMATOES;SEASHELLS;4985;6
279500;SUBMISSION;;EMERALDS;SEASHELLS;10000;5
280100;SUBMISSION;;TOMATOES;SEASHELLS;4982;8
280400;;SUBMISSION;TOMATOES;SEASHELLS;4988;5
281700;SUBMISSION;;TOMATOES;SEASHELLS;4978;4
282200;;SUBMISSION;TOMATOES;SEASHELLS;4988;4
282500;;SUBMISSION;TOMATOES;SEASHELLS;4989;5
282600;;SUBMISSION;TOMATOES;SEASHELLS;4988;3
283300;SUBMISSION;;TOMATOES;SEASHELLS;4983;2
284400;;SUBMISSION;EMERALDS;SEASHELLS;10000;6
285700;SUBMISSION;;EMERALDS;SEASHELLS;9993;6
286800;;SUBMISSION;TOMATOES;SEASHELLS;4988;2
288700;;SUBMISSION;TOMATOES;SEASHELLS;4992;2
290400;;SUBMISSION;TOMATOES;SEASHELLS;4989;3
291700;SUBMISSION;;TOMATOES;SEASHELLS;4979;5
294100;;SUBMISSION;EMERALDS;SEASHELLS;10000;6
294500;;SUBMISSION;EMERALDS;SEASHELLS;10007;4
295400;SUBMISSION;;TOMATOES;SEASHELLS;4986;2
296100;SUBMISSION;;TOMATOES;SEASHELLS;4980;5
